leftStudyLocusId,rightStudyLocusId,studyId,h4
8d6a189fc61491bc22875d3f3d8bf8dc,0fc65064e6753234433dc875b805729f,GCST90399695,0.999935011636235
8d6a54c2fb888054214a2a34f07ecb7a,04b03d3732fb073b27639ca1bd370a15,GCST90269643,0.9964577604472556
8d6a54c2fb888054214a2a34f07ecb7a,624f19b8b372a4a57c3b43ba71f906a7,GCST90269643,0.9964577604472556
8d6a83ee9a4a85c60aeda01dab5d0c97,c47d40ed72cf7c0f4fd8bd58ba110015,GCST90014007,0.9587498597584988
8d6a86e4dfa670f99a465376cd405555,0aaaf65d952a68c10585299006d7af20,GCST90302140,0.8991481433600514
8d6b90daacabc1bc662a83f064131627,11e4180baea92f2b703d2acc9354508f,GCST90278674,0.9905024672682345
8d6ffe4aa72aba2fedb5ecb8ddc66ee7,2af6e77cc9c959e31bf103ffb120a7c2,GCST90278670,0.5606150706693468
8d71ce12191ded351c5f00d2fe99e41a,04ea472b64e662d193b2bd4f614fa4d7,GCST90446084,0.9999999999554348
8d73492ca6b636cea4392bd107b7d12d,6773f323b4d5639cd4616b238380db10,GCST90445934,0.9892766493139172
8d740f2de06818f27f330a93abdec9a2,40cc4dee2ab420d8975bd1f6d9d3d8b9,GCST90479632,0.9380219268882821
8d7413957602ddb2edebe11b1049421f,9a5b92f14173838a3405989a6fe91ad5,GCST90309352,0.21093090116315447
8d74e6a151d2af7b2381d3384a67d453,a32846315c73e8da55bb9e93efa967bc,GCST90014007,0.8193908162664919
8d759146b4c6f35a727fa286748bbdda,defee6a630b97fb83fdcb9949e6c1e57,GCST90013998,0.8712003854453368
8d7813232c65861f2a292b1cef4f81b0,4a9b03ea6c4590f1cce4cd434975a8f7,GCST90092963,0.8558266412708249
8d7813232c65861f2a292b1cef4f81b0,68da4e40c9c2e46756761d9924e647c6,GCST90092963,0.8290343435972591
8d796bb09291507374af10c522677e95,69eb484d59cc09d445a1e737c9b58d5c,GCST90265278,0.6036337238082976
8d7b124f7ec1d7c8f058eebc748bf51b,6f50a6f570e9192729a5a80555b1a96e,GCST90475514,0.9945406267469897
8d7bab0bcb57c18008e77eaa87a822b6,64b9b26f1b663e23147d93bd9443aa9c,GCST90092987,0.999851492056925
8d7caa1c49e8be3e1b7c60b186193823,169790e685af697ec2f94e0b2d163a4f,GCST90092948,0.9333685167376606
8d7e4f09ddb2d85f0f20effdcca583ef,1c96339d6da404dc9ee42dadddac4e67,GCST90093021,0.9986264701232296
8d7f9f22628e9266cc816bfe87d27c2d,8b1633c90a613ef75be708d431029dcc,GCST90446028,1.0
8d82e63031b026249a7107ae8cc996e2,0d910346bb4f652994da3a2226883ed0,GCST90476304,0.9940873385135668
8d82e63031b026249a7107ae8cc996e2,6f16db6aaaf0df55cc9c47ada66562ad,GCST90476304,0.9945695057491161
8d857ca45af7ee20b8a80dc71291b2de,355d1741be56267cbe3ae1a6bec52905,GCST90446087,0.9990702395172734
8d85efbd203d40b76ac665ca6f62b70b,22ce4362bfbcf2e65ef59d6063a211f8,FINNGEN_R12_AUTOIMMUNE_NONTHYROID,0.9875561143126804
8d863a1a5274b2920dd56c92d0d92a48,29460fcb90a09d4bfb665aea2ff567c9,GCST90018956,0.9790670018177652
8d87bbb493af817f45240ffa99655567,634afa9e737ca3266ae6f7ee6a995e92,GCST90013992,0.7400709848848483
8d8beb04ef64287958fb26d9ae5b0d62,444dc685cbb8f59b98517670126f03a1,GCST90475504,1.0
8d8bf0d3ce7394e8f8a87811300eea89,65ed24fff1da3e135c199253ee4c7762,GCST90475136,0.9129741061555855
8d9a2b1d8b36e97eb05e9f507d715a6f,5b82300a0652e92f291fa316dc94a131,GCST90092959,0.9999999999999929
8d9aacbd60c9d2dc9bc17309ba09ab2f,fca3c42294d4cc14002fca5f01407211,GCST90013990,0.9959514936123325
8d9cc27d8ce3a60cbf30897db4a6517a,e0af15a389f32bcdd5949b23f9f9ebd3,GCST004632,0.9229268152167763
8d9d34e251648a101058922880a1a03f,41a406f33d9e3b4f8004259aa2a874da,GCST005194,0.9888173601281663
8d9d709862b6ea005432440dfa0ae05d,1decd57badb95f550228067fd608fc95,GCST90016665,0.16527481279199516
8da3e8c9e3b62c94423a7e78794c9aa5,38cfada6f7388486faf59238573c13f4,GCST90269600,0.9999943824144044
8da471f5a54866246858cd4d0b9b96cb,467119e58e745a6803cc809e9714006b,GCST90025608,0.9992191295335364
8da808c78776846238e3199b70b7acc7,488118cb764879a1f3043539e46292cc,GCST90239668,0.9443905849010986
8da8842e30ea4a73dceb5d91319cb847,1c35a9b959d593ced25f62908afafac8,GCST90044293,0.6238643021766709
8da984c9988cd6b25ff698f24de8a6fe,c4fd988f0dfeeba6501adce67cc8a947,GCST90269506,0.041409150737478514
8da9dcaa03469ca1f19d46afa230c276,3f6b1888b6bee74a21e72666ae3f926f,GCST90018962,0.9584669092722743
8daa4e67ece510c24b81ebb5f22d7f86,0d968013178d7e29c3d87b900e183321,GCST90302016,0.9737410863213192
8daaeaafda3d86467bd2db55215b2c26,836bca1e778101e4db3251edb8144082,GCST90002351,0.9982699389338296
8dab4282ba8561738f8acd584e13d6fd,51c53e46574c7ca693069e34f4af2d4d,GCST90002393,0.8893317187172483
8dac37a53100517d54bdb9aaace10b86,0bce999021fab1b011d1a5b9df56be8e,GCST90014009,0.9575104317651343
8dac9292b2ace30191d7880ee19a986b,59966c30ece8d996d0cad21af3094beb,GCST90302124,0.9961177637161495
8dae86ef5ff8e37b71ae1b6fe93bbd2e,33a422bfd2a565c15e07076d2dac1d69,GCST90445969,1.0
8db270cb3eccafcb1245c953da0d993b,2b7ad47482fc1ca0cd5840fb05904fc7,GCST90244658,0.8880221658284398
8db3ebb841559b947af61c16983c3243,9bb87f07dc3e829ad56732fdafce1677,GCST90092972,0.9932171965986264
8db5ab4db8a332a19213dd49119f088c,e01a41088d64e042d308eac9aec285ed,GCST90278624,0.8590291320651054
8db7e431daa4014eef4ba3e605d92c78,990a8de01a894d63b2a8a7861c7e838d,GCST90092966,0.9994361027753644
8db8138986c5036a458672fdd588a48b,304300c846d06657dc0dbcb487c1a091,GCST90002363,0.9920829576000362
8dcd0d2f86b0154df3c7da5b6d55b486,6d46e5f46c186c99276887a5fd63d982,GCST90387909,0.9966676172552996
8dcdceae14568b016c60d8bbe13d3fa4,2693f010f8e6d0f3f89d73ef4e60d4f1,GCST90302110,0.9832391883242673
8dcdceae14568b016c60d8bbe13d3fa4,66ad76391b41f8ed247530f464b80289,GCST90302110,0.9966446713955776
8dd02b3ee865af9c16e7146035c28059,8a9910dd5c43f1c0f52e51509f1014e2,GCST90479639,0.9985403365301336
8dd094e9ec0a919f6cc9dfc7e4efd182,72f366cad5f1147ec422188e0538491f,GCST90445892,1.0
8dd21adffcf6edf6f9c94b0cd81a0588,3dc3ad7f9522f81abf455404cc032dac,GCST90269547,0.9836179911982503
8dd37e821be2f82e10fdad518076d03e,16c81c227319a5b536e320d9f8893c1f,GCST90013981,0.7958346628418463
8dd5ff885d1153e63eb003c0a7a1cecd,46aed25b859d5d8df2e5c884fe1d2204,GCST90389117,0.9979099852726315
8dd820b0c3d4acc67d50890df83fb5ab,67c79b3e8bc2ff80a2d824f14af7bf2e,GCST90012701,0.9373096456636694
8dd8463590657ca14452d84011e51f0d,73c19443cab538545fb14835262bc4ca,GCST90018966,0.8322594957158537
8dd99c88c27202c37af40063525478c9,f43d021cbb63227c7046366328bd7f1f,GCST90018974,0.9588847994766053
8de433b14d95c8c2aa458672981891a4,7f5bf72e93a9286792f7cea66da45f49,GCST90093034,0.9998994229309385
8de44a47b9fbf6d502f967dd5dff0b82,12146d76cf9c6369e1e11c92daf93191,GCST90092961,1.0
8de44a47b9fbf6d502f967dd5dff0b82,8486e27dc47a2cb7b8a31623bdfcb134,GCST90092961,0.9995843138541138
8dea0a63251753665746f694316b99fc,6d13dbbdc2f0c973825aac5c9691e378,GCST90479712,0.978857257648383
8deceb2660274b4a10f92ae6d55eecab,28340180081a16628dcac638c4c023e9,GCST90446140,1.0
8defe9ce5864e8f7a0af1fdb97ef5a6f,797bf12a78afa150fe68dac900bb5d9b,GCST90269625,0.9991511870164348
8df03c2fcb750e17d0eebf0b789e5d79,732ace4a9e5f88dad41ecc2c7a6c63f8,GCST90319631,1.0
8df0602f2e280a007c51dbfd6e0ef406,4e268591da50b439f3e83fe3ca34c3b4,GCST90269733,0.9876765366470819
8df0b501eff826191102aa8f59d34379,4537ca311266c308941d8a671e69e469,GCST90446090,0.8631343326341206
8df25a1785d057013569f214ee5ceaf3,62f8b6f74bef7b571de0ca0f975a9eaa,GCST90428446,0.9918962237985207
8df5f3374a365bdc075e0cd2a2d053fb,48f8ae7d567d3cdc4638e361fb144d78,GCST90002862,0.3848676440804937
8df85a5fcb493ce7c790b850b1d190a0,8d4b50b77ee1c77eaca1a22841e6c12b,GCST90479606,0.8241899204074159
8dfa6b656b92f23ca51031e652706e84,84506d10f3c443cf5134f71290cf3aae,GCST90104003,0.9507325243049459
8dfac416db08e9ddf8e6aa8ca02a522f,070b0269abd761af9cda969782694393,GCST90446070,0.9852744643011178
8dfac416db08e9ddf8e6aa8ca02a522f,11989dd332dda98a7fa80672172a8acc,GCST90446070,1.0
8dfad88a8a3482fb282e35c26b5a5e07,093077a60cac13c5f7a3af28c6a3d567,GCST90446064,1.0
8e03b31ba69a5b8005c304782377915d,4f1e8e6d77f769c5981437849fcd829d,GCST90243754,0.9666208710806627
8e03ef94da2dfb4de4c6a4ee23886df0,0869e1ba2b535b8cbc55037b76e618ce,GCST90002334,0.9661728907073794
8e03ef94da2dfb4de4c6a4ee23886df0,41ff796b45eb9b309748f97db14c43e2,GCST90002334,0.9903297085631636
8e03ef94da2dfb4de4c6a4ee23886df0,5302f190005540e69d8cbf50536dbfef,GCST90002334,0.9315492370209426
8e03ef94da2dfb4de4c6a4ee23886df0,8b1140bd9d1ac6029110219a2fe28b15,GCST90002334,0.8797227318377958
8e05b889b489973b0fa7766ea0c2898a,7226678a59f86cd5c3d35f4cdaf253ab,FINNGEN_R12_M13_GOUT,0.9781766778662857
8e095cd785671e6641f9b24f459fdaf3,31ee5540659112257a695d094dce2e7d,GCST90302140,0.9993164253918261
8e09ad5a51c88dcba29d3385769dff5d,2d14e49693a5dd7b4d7a93b7093fcd07,GCST90093008,0.9981105640349323
8e0ac29b01e977a6c351023c0f51cca9,723d626e9a3d6b45fe4be4bd86ed131a,GCST90093013,1.0
8e0d08fca80819becb530024fb9c3047,a827c128886450dd327d14affea03f14,FINNGEN_R12_BMI_IRN,0.9999999985746229
8e0dbdbb380d32d419e38e2776ec977f,17abc3c9de4869f1fbe6738b6406c343,GCST90446142,1.0
8e0fc91d06a0f2339c5b1f210681d8e2,02accbebaca95fddc2471dbd4b027800,GCST90092833,0.9824815316651181
8e0fc91d06a0f2339c5b1f210681d8e2,19c252212e626a083e5cdbe5486eabcc,GCST90092833,0.9947820385256485
8e12a4d70e22dcfa46c5a441bd5f6d17,845dd702eed4ec18cb8141e0d63b4c63,GCST90025015,0.9990708257040953
8e12cffb1a716018a8fadb0da75d0df8,14fd65d9b36adcccf6a5134cde5060b4,GCST90479516,0.8799665940497325
8e13838dae91d44d2f3b131983f1eb5b,605538d8671008f1c5468200befb636a,GCST90092899,0.8671309100819017
8e13ef0ea73849b869e292f84493720c,7c850f99c8fd615f561deabce1951310,GCST90476439,0.9679428474143649
8e13f5924c7c11700ab1679e8f7828f5,5640529392f2528d34c889b87390c63e,GCST90475027,0.9956473316148043
8e14fe13a8455a31b65cc93a99751549,0a8e21b2179280103e95432a7b06ae19,GCST90479675,0.9992380848333462
8e15e66a9b9b10f9118e0a72edd7d43f,2ff19c545fde578071c1ba7a14c3d845,GCST90092826,0.9171428885042286
8e16036de6d904692bb0fb7a3ea75aeb,17126bccef8e3b39f67e5c858b9616e3,GCST90302164,1.0
8e17ff8cd8c4916bcbd1843a6f36833f,13719b231766f705c4bdbd04d6934235,GCST90025130,0.9351291394554582
8e1ac072359d68193c1fcf8d35e5c2d5,79ef3313b912b523f1ed27c0ee5c6164,GCST90239670,0.9954508146738448
8e1ac072359d68193c1fcf8d35e5c2d5,f0f10dd250e1a8a3f93b222ecab6bc57,GCST90239670,0.9954596682327492
8e1ace64aab54c3b574d70db71e932b6,09eaa3ddaa3a1dda18155e377846d238,GCST90475390,0.6796219091189398
8e1e0604cfe4ad7f5bd2a46fc2ee7fe7,419ede71b27063e04f380372035d9a55,GCST90302146,0.8069529590054976
8e1fa0602fa9f3cc54c800aefa7a8e21,47526471f2715f8509d77d8916024654,GCST90475505,0.9974899537333259
8e2159316eab0a4fb687b9b86b745ca5,0da70a1b1e82b104e312a4f895d5beeb,GCST90134286,0.9472289461703733
8e22dafac4259132daca0fb427140c34,56c823fa43762d2c9378cead37208db2,FINNGEN_R12_BMI_IRN,0.7569294019917411
8e25059ac0af3e1731bfaed491043bae,21baa9b684a5b1e92716356ea2432022,GCST90092859,0.9681589095694161
8e3052e4e3199acd075cee14d39f9e15,7c1f6b14e041ec7a4caf89ccf467d5e7,GCST90094784,0.9983405984124956
8e30826d672a4a58b231e9a80961c051,f7904f13e7c922392b3d9cc8a617769f,GCST90239664,0.09216466840432212
8e32c1bfebec4290970357c8fd52e456,ea01785947edcb3d07deb00afb410217,GCST90475348,0.89125716332942
8e349e02156f088c372b9f2a9d49e4e8,6eafcb75df0424c36e7a3f2a5ff16a94,GCST90445857,1.0
8e3744d9fb522ea3b11071003871f28b,950d38022a06b72ce12874443ad0b045,GCST90014021,0.3889250669653325
8e37c43da2d8099ddf1aa4b4869fe2d2,6492ddd1ae758b23e3eccb27bd2d23a3,GCST90269519,0.9650645316551385
8e38fa457b6a3924427e4005454aaead,7e1148bcd25d0b74ea024547a63c53dc,GCST90269697,1.0
8e3a64903f8017c2b0022f334d7936e2,054ffb8bca5348882d3de52da65a9e7e,GCST90430800,0.9999992179403139
8e3ca4f9fb69cc36fdbac91ca0da622d,0611c07ccac664a74f5370f6fef218f6,GCST90389210,0.016271892848422575
8e3ca4f9fb69cc36fdbac91ca0da622d,a1446bc6e7c33f85253bb76464a9a607,GCST90389210,0.0031578154130013393
8e3ca4f9fb69cc36fdbac91ca0da622d,ab895a4bbc39114354276596d4e0c8f7,GCST90389210,0.13745263080695094
8e3d7c49e8f74dcfb26fbe01bbb126f3,38e2a994c4b59bcbebd8d9cfce8e1c96,GCST90025493,0.686142151999628
8e3db19f7114caf707bbef812ce96f3f,1478a7d063465f7706d507ef8498f88a,GCST90480202,0.9996474678786581
8e3fe1d2ce4c63ced7d1ad58a67d5440,61bed69ce40e8d241438ef5986fe8ef4,GCST90446078,1.0
8e40bc69a2d2485ba983ac105b9b128d,0439a4b7868b4f8e3bd39caea6ec7df3,GCST90269515,0.8517659166454186
8e40bc69a2d2485ba983ac105b9b128d,bb1639aff543fa0cbe0646bfdebf06c0,GCST90269515,0.9193431726945898
8e412a6c5d1c807ce5f218ca6f8299aa,7fba462eca138a325a38ec426e588554,GCST90302010,0.7963272573416904
8e4190ae66cc5ba14f66f33920f17fe5,89578d770a885f771450f34e6df200de,GCST90269621,0.9950931610659203
8e42f22f2b469004c40ddcc33ba8a492,5a5250b3864a1b152992d2450656d2fe,GCST90479707,0.980460186775546
8e452cb94477f5612476a15eab979b6f,bb65dbac198a609e693ac24e3d82796f,GCST90019510,0.46741967891859526
8e4bb3c6a84130b1a59ab192791de448,c4a54cdaae38ac4acffaaf303d31404a,GCST90475537,0.9836560913512101
8e5415d74261681870d13afd7ea41d65,bd46fe68fac2e1908e5809a0e9dcb2a9,GCST90092970,0.9950420462105143
8e5544a9cbb37acc1c8c7b25f0dbc50c,81c019386b865fb360226845f1adef61,GCST90319638,0.9980598493140559
8e582abcb8eb7bf9f9708b5e03723e76,0bcdf75773dc7ad2813e4317888cfa13,GCST90430398,0.9937289832229198
8e58f46a455542dbd4e695d2baf5e19e,28f9344e22e8f59f633f4d56c333ec9b,GCST90199652,1.0
8e58f46a455542dbd4e695d2baf5e19e,4e4942bdcc730b8bf249a3ea72b55bfc,GCST90199652,0.9999999999516476
8e59d2b543ef43069a1846bd54dd2505,78628d94ffce6fbc2b2bb596f6402094,GCST90278670,0.9992740570675841
8e5abd07f7c0356ac9fdc03aa5847bd6,1b8e05b4b652e2b7624d6a32643e3728,GCST90475115,0.9989611881786221
8e5d41f5d21cb7d8eac9ea4b2b858357,78fad751b4e0e150b74d9cc82572e7c2,GCST90043616,0.9999634539787906
8e5d52bcfdb79730f7408d07524170a0,8c64d55d99155fa9dcf3a67d6e331c3d,GCST90436720,0.9743660528135268
8e5e593f7cf4c66354b7d53e410e62df,42903d022e9edd4a1ab61f72427a0ab7,GCST90475340,0.9970950953009212
8e5e87e73555028cd61ec50fae8dba13,1d7031913ec16ece39d09aea2d0d53b3,GCST90092850,0.9999123276850979
8e5f2e56085239f76c484700304e3a49,32e06be40b5366ab01314ce5b9464056,GCST90002406,1.0
8e60d2d63f40c38cf14f369b88fd48d0,d60901b5439a460cfddea52bd3904263,GCST90475523,0.9914994329331309
8e6194f823922d73eaa7245665930e6c,795fc11cf44c5799df78ac26d570faaa,GCST90389242,0.9981836082268357
8e662fa38a35eec99f7681b0c8401eea,1ee8c527d71bd88763e08f5c620bbc82,GCST90092945,1.0
8e67e8a25c60c12c366a2062420afd3e,52f45f48f39db53eaa71e2eb137c568a,GCST90445975,0.98606284215926
8e6a6b4ea5d11d27fc399ebfb8e1fe95,6c73062e0a1524d61048f3212e248f03,GCST90269552,0.9074975286524652
8e6a6b4ea5d11d27fc399ebfb8e1fe95,802dff11658e31d22d845fc222c83b47,GCST90269552,0.8826885981908352
8e6bacd4eda015781a8d1041679f98b3,8a6a5f6859240b30f0dcacc3f73689ed,GCST90092846,0.956691625461234
8e6bb88b82f156faa3d59525721f2861,42301e95490f89174ddd65238a99cbc4,GCST90302128,0.9629743199666354
8e6bb88b82f156faa3d59525721f2861,6853f4f90822a7e58f1d0c79118eeb0a,GCST90302128,0.9563469376275053
8e6c04839a3d167a81c7c3e78209844e,7db10d8f3872e952c0cb9351f3dc1d49,GCST90269539,0.9902785790146578
8e6c3f17f5a4d9ed7d89c906b4327840,5b6128d4daba015dc9185afca6ffb0ef,GCST90102470,0.3793196319356091
8e6e0cd520d484b7d1cf37904f1fde89,6aa712673af87baca625d2742e95ff82,GCST90479627,0.9729668694267731
8e72a7369657b062153d1fa1be01472d,b6d1b6d8d211e1cecff93213c881ed24,FINNGEN_R12_WEIGHT_IRN,0.856844516638749
8e7b2fe6f8bceddd8a16b85049a76667,4b6956c3078277d8e26e3b8538d795a0,GCST90019521,0.9949374991876658
8e7e1db4b2f21d4ecf9c6cbb433a8155,074d0c7cc1921ec86c0d3a26273bfacb,GCST90257113,0.9771342419180375
8e7e1db4b2f21d4ecf9c6cbb433a8155,28fec562b51ef46234dd716c2d362a1c,GCST90257113,0.9492843735714038
8e7e1db4b2f21d4ecf9c6cbb433a8155,73e55d8c24f7261add2f7379acf410ff,GCST90257113,0.6636865077353797
8e7e1db4b2f21d4ecf9c6cbb433a8155,80217c505e832477608c168436a0f97c,GCST90257113,0.986435340561475
8e8330fbb94369837be3a24d9aa98ce7,73af351ed0b61dcd7264b648d97b1f15,GCST90018999,0.9876818572615695
8e846b8656c7bf212015d19b0c28e9d3,35b438725aa9887c622d92052a9a179e,GCST90092948,0.9993954397699168
8e8471fbd2f1c3cf30eec623138d6769,e990d445e57bf36b1886da1c0b549da6,GCST90002351,0.9852894993288107
8e85b405e1595e76860fcf3b48c244ab,4fe79030a8f8256f2176a17fccd91aa3,GCST90308603,0.9826840434023734
8e88e18a190e5ee96977ff0db90d6269,a332b7e3cc29f00c98a1ba9ebb04afec,GCST90445941,0.9966589080162056
8e8b368bd621a2eb4c25c3a65fe288d7,0d01ca1c168a27bffc4eb1507e43a856,GCST90092976,0.9976338754087081
8e8b368bd621a2eb4c25c3a65fe288d7,86e93f8500cb29c5ff83ebc6bea5c089,GCST90092976,0.9974269889390556
8e8f6d7ad3a159d3f77c8bfc17f7b8eb,866773febe23f6543b82cf778f6d439d,GCST90269671,0.9999991855696256
8e906bd67148b8c2ec34b50679e30418,2665b438f3c288cb33513678e5ea141c,GCST90479523,0.47984677839285983
8e9299329e69a4931455fb4e3c58dc5c,084127c04738fcb4d078088aaa6818bf,GCST90025312,0.9752482778291838
8e9299329e69a4931455fb4e3c58dc5c,0e1093f056ee7d055991b114449eac5f,GCST90025312,0.9822518922810831
8e956681faf84209b42b13475364b8b1,0815eab8314202625a2c7e9952124c21,GCST90092833,0.999549685696908
8e956681faf84209b42b13475364b8b1,81f2690c7c7a29190d3d182031214d60,GCST90092833,1.0
8e95a072df8904a1a4da08574d5b4928,142c734dd45972ad1116dff068d61103,GCST90302133,0.973772849590605
8e95c6ab4ecf4e9355b007ccd9ad5bd6,1a23a634611e926bde470207f55d6828,GCST90003483,0.9976541114204067
8e98ba54bb3ffaedb9ab59f266ce60f8,6708b4192dd84c5bae6df9385e969111,GCST90308600,0.9723303200814841
8e9995829a461d235d9e1c54ba950b35,7f822660f39d2956a130062e32198130,GCST90269736,0.9998767188058357
8e9abb7ff7ad45fdb36cedae62b5c746,31758f9f093e87d112f2f3d6fdeb34b4,GCST90301975,0.9155414489215176
8e9bab7084d6260e5bfbc8f162db88aa,6a27b2475cc479bf632d7086739126fd,GCST90479830,0.9883904047636847
8e9d23e5fd5ae5b32ec52599f3d7c365,10a3b711fb6093ad31be2ca22b1b4412,GCST90302060,0.9990301089911906
8e9d23e5fd5ae5b32ec52599f3d7c365,4252964982a0f7fd7193c3cbf307cba3,GCST90302060,0.9990913978368586
8e9e0b5fc459bdb2a5544631dee2ac45,0b35e53801f11e2c58eb45ec7c44166e,GCST90239656,0.6540680914370578
8e9e7213bac478969f4b056b719fc5bb,78b967ffd34579b693b03e0e391f70c7,GCST90269624,0.9982439439887256
8ea25ecc8eda493c4915aa55e2d5e39e,4f2646c54ccb88f73f4d3773c56f3099,GCST90445920,0.9756990236310951
8ea2fe5dcf33f9e12747c6e4df695c3b,88949e8705dcbd5071c498bbad7663cb,GCST90269596,0.9988951040966931
8ea5321a33a37556cb8bf6edef0dc5ef,28b745386a26b6a6b817869e2db6920b,GCST90002397,0.9583121224951211
8ea7a6cdabf5ceea745e026f385849bd,d27f57d9e023710cb9ce8f51e460528a,GCST90475474,0.9967175817105817
8ea91d1a958d15b2b8898e1d1b06586e,55fce2754795e84cafd2b3b19d33c8df,GCST004606,0.9835910648412275
8eaa16bbc8704699173e82e4519e68fa,78868f00518ab8140efb9df5f35d090e,GCST90388548,0.9729820260614249
8eaa1f4a0ff30a1afe0137a91ae94960,2a21cf67dbb442ef9787a5923ca618b9,GCST90092825,0.9889198361111645
8eaa1f4a0ff30a1afe0137a91ae94960,3d355cdad8ebfc276f45beb311d410d3,GCST90092825,0.9962348471894782
8eabd8d6d5ee5ad6df90b5afbb8759c9,08609cda4b387ddd9905f587a857ffc9,FINNGEN_R12_E4_HYTHY_AI_STRICT,0.007292677956802096
8eae7b6dff20436dce31cb217c785a9c,29565f82e44f34fc3aee2ec44928758b,GCST90446107,1.0
8eafd7117184c45200fd6cf9847901ad,0f64a3fdfafaab7a6463cf2fd418593f,GCST90301968,0.30706789749452873
8eb3a9066d15257b7a07785d6e344990,0c45708bc5a0abee8abab82efab7566e,GCST90003848,0.03209420182764342
8eb7a377ed992c8f9ff7c5fba9c7dd17,7b50bcdbd04e30b5979bc826112c51df,GCST90013993,0.9894342259166662
8eb7c93f0281c159c7891de2d16967ff,7303a3a6d3c8925ba9045fa5ad2420ac,GCST90319646,0.9981444312999099
8eb97a48e1d3bd3176e7015edb8515fd,07e9d536bb276d683ba94dcf7ef04c01,GCST90475420,1.0
8eb9fe0fd2188b2daf7fdbd271e29cfe,59bc347ed7606c29b31749e2eff47649,GCST90301999,0.9158042967067328
8ebbae701f9a833ccc9d4bf63340e0b6,7b2c76517a698a773bb11f1e9a8ee56f,GCST90019492,0.9999958427548824
8ebbf70816c6932422b476858f95d551,2ab81a71a1ff30ec55c315ee0284f755,GCST90092904,0.857204650504368
8ebd6792c155d6c3e02a2cd4c16bef68,92de08599dbfb579393df37737d887bb,GCST90002369,0.8005428842412063
8ec10cfea4151a90644b877a3b4be3b7,23f3ccc8532e9e175fde8fc21181dd55,GCST90319904,0.9960967672326145
8ec2eaeecec5a2103d6a0950257b5395,5f3fbfd8b3565675de714ccb1d3589b1,GCST90002560,0.999265674423735
8ec494e79d77487a2fc1f237f5ed6357,2d400f893ca9c748aaac9c0f6f21a8ee,GCST004612,0.9322744574360062
8ec657086b01db6d263a88fa61d31a25,831b1f4e7d919c74daf4a5a7226714f7,GCST90480717,0.7067013730068862
8ec9a620a59a9ec1178d471310f7cf06,8c0197c8b5ad428e7afa3c482e4a32b4,GCST90013932,0.9335403900877063
8ec9fb1ae9ece0aaaf76166a208ffee7,f2976ee9130b0bbe8659fcb471b47501,GCST90480728,0.8955097469024993
8eca2da2eb4fe3fda1f1567ebbd809d1,71bb6508f31727067d9c152bcde14a49,GCST90445928,1.0
8ecc1faeb3665395854350483c988d11,6fc80ae5a8f3b50ef1e49d7131f306be,GCST90265717,0.9335362283448312
8ecc51b8b919a08c9cd32e8216771359,adcb402ed0dcd121a3039ba5442cc408,GCST90476361,0.222753059991644
8eccfdf4c21ffd921b0ca7dd1f1525d0,033a3d79fd9a394fcf5a255f9f98ba83,GCST011084,0.12543901017177148
8ecd26f7498d2f4a8d184e0b40abb2e5,13336fac94fd00d6253675f82e6181b2,GCST90092989,0.9996205728056555
8ece4f0c61ed295d1aa127c53e20de8d,86c6688281f2f1d351715ee4873fdd15,GCST90018951,0.9045538684900198
8ed0bbe5f25b6eac0de36718f3faf6f4,9f260ad843b5d7a79a693dbe40c865fe,GCST90018966,0.9960161113528228
8ed0fefd690502ab2e97975019e6b4d9,7924470cebe9630416f25bbde89837d5,GCST90239652,0.9831964891564346
8ed11bdf22a81a4b5ad516a6c36aa992,5238bdd9cd9a8dffc3d8a4940a0073a5,GCST90480668,0.8018081387245002
8ed1299c74e0f3f507b876944924c179,07446d72a8588ea26885d2768641bad6,GCST90267288,0.8839890137148693
8ed274599ea50ac2b0a1a7ece44c2506,03789e07d787a2ea8dbd64905ab918c1,GCST90475405,0.9807648175897816
8ed3c1c77722a0f2ec5eb4b73b5afdf6,06ee0f69fce04e2fec506d90752d5a2d,GCST90475136,0.7531983637219415
8ed73cafcb7845c8cfead4d3d63ab4a1,4b65b49db71d90871ad29aa063cd0951,GCST90092872,0.9996673871134661
8ed7852cd861158f08b323c66a0c6e47,653798c3c33407e05ba0a4771da39f31,GCST90018972,0.9786330459856039
8eda752b3a58dbdefbc850649ed1bda0,15fe9e2c7276c0553e3df42f4fa465a8,GCST90301946,0.9940784225988963
8ede726e10fb235371469d881f5ddfb0,042c3a5bd4cc3a8e3ed7a8ba55fb9ae2,GCST90475229,0.13394821698943551
8edec1b087d08c7deb3bb69dd90dac4e,0cc2b6934d2f8e2a6b63d69d6fd9623c,GCST90269720,0.999999998111818
8ededcfc2a60654064a4f0cab45798ed,3d1282efd542dcee98bec9afd221dfea,GCST90319634,0.7637576568150802
8edf0b6ae3526e794b0e53543b74215f,65af7f0697d20b07f2284a88d86a224d,GCST90475376,0.5477246303102554
8ee0c39ad9a592c3e558944e3af82a0a,98b8be64ef8a078c98554bed5da7e045,GCST90479504,0.9301625686076286
8ee227d3e4afa9ea59652587b90786c8,14e7b42fc4d889bb0d5e82fd45337b0c,GCST90479510,0.9317047569996934
8ee309d231fd731ec3823fa3efabbc5b,2faab6ca2c1511d4fd7224bb54c5ac28,GCST90476365,0.04582901435857703
